x y R1 R2 R3 R1x R1y R1z R2x R2y R2z R3x R3y R3z
127 21 624730.042058 594186.498098 604148.839621 491767 -383346 -38721.8 68593.1 587226 59315.7 -560360 -203880 97085.8
127 22 614480.572713 593188.484414 601357.610528 485539 -374668 -38231.4 69160.1 586100 59806.1 -554700 -211431 96105.2
127 23 604305.840430 592095.008998 598632.030635 479312 -366089 -37741.1 69727.2 584875 60296.4 -549039 -218786 95124.5
127 24 594205.436668 590906.151486 595965.739089 473085 -357608 -37250.8 70294.2 583553 60786.7 -543379 -225945 94143.8
127 25 584178.945542 589621.994774 593352.436087 466858 -349224 -36760.4 70861.2 582132 61277.1 -537719 -232908 93163.2
127 26 574225.943716 588242.625182 590785.890246 460630 -340939 -36270.1 71428.2 580614 61767.4 -532059 -239675 92182.5
127 27 564346.000291 586768.132634 588259.945407 454403 -332752 -35779.8 71995.3 578997 62257.7 -526399 -246245 91201.8
127 28 554538.676700 585198.610848 585768.526877 448176 -324663 -35289.5 72562.3 577282 62748.1 -520738 -252619 90221.2
127 29 544803.526595 583534.157533 583305.647112 441949 -316672 -34799.1 73129.3 575469 63238.4 -515078 -258797 89240.5
127 30 535140.095737 581774.874605 580865.410839 435722 -308779 -34308.8 73696.3 573559 63728.7 -509418 -264780 88259.9
127 31 525547.921893 579920.868413 578442.019633 429494 -300984 -33818.5 74263.3 571550 64219.1 -503758 -270565 87279.2
127 32 516026.534722 577972.249982 576029.775959 423267 -293287 -33328.1 74830.4 569443 64709.4 -498098 -276155 86298.5
127 33 506575.455669 575929.135268 573623.086703 417040 -285689 -32837.8 75397.4 567238 65199.7 -492437 -281549 85317.9
127 34 497194.197856 573791.645438 571216.466197 410813 -278188 -32347.5 75964.4 564935 65690.1 -486777 -286746 84337.2
127 35 487882.265979 571559.907158 568804.538767 404585 -270786 -31857.1 76531.4 562533 66180.4 -481117 -291748 83356.5
127 36 478639.156197 569234.052908 566382.040828 398358 -263481 -31366.8 77098.5 560034 66670.7 -475457 -296553 82375.9
127 37 469464.356030 566814.221318 563943.822546 392131 -256275 -30876.5 77665.5 557437 67161.1 -469797 -301162 81395.2
127 38 460357.344254 564300.557524 561484.849092 385904 -249166 -30386.1 78232.5 554741 67651.4 -464136 -305575 80414.5
127 39 451317.590797 561693.213551 559000.201509 379677 -242156 -29895.8 78799.5 551948 68141.7 -458476 -309792 79433.9
127 40 442344.556641 558992.348723 556485.077227 373449 -235244 -29405.5 79366.6 549056 68632.1 -452816 -313813 78453.2
127 41 433437.693715 556198.130105 553934.790247 367222 -228430 -28915.1 79933.6 546067 69122.4 -447156 -317637 77472.5
127 42 424596.444804 553310.732967 551344.771012 360995 -221713 -28424.8 80500.6 542979 69612.7 -441496 -321266 76491.9
127 43 415820.243450 550330.341297 548710.565999 354768 -215095 -27934.5 81067.6 539794 70103.1 -435835 -324698 75511.2
127 44 407108.513852 547257.148341 546027.837057 348540 -208575 -27444.1 81634.7 536510 70593.4 -430175 -327934 74530.5
127 45 398460.670781 544091.357183 543292.360503 342313 -202153 -26953.8 82201.7 533128 71083.7 -424515 -330974 73549.9
127 46 389876.119484 540833.181380 540500.026013 336086 -195830 -26463.5 82768.7 529648 71574.1 -418855 -333818 72569.2
127 47 381354.255600 537482.845631 537646.835320 329859 -189604 -25973.1 83335.7 526070 72064.4 -413195 -336466 71588.5
127 48 372894.465070 534040.586507 534728.900741 323632 -183476 -25482.8 83902.7 522394 72554.7 -407534 -338918 70607.9
127 49 364496.124061 530506.653239 531742.443562 317404 -177447 -24992.5 84469.8 518620 73045.1 -401874 -341173 69627.2
127 50 356158.598878 526881.308564 528683.792278 311177 -171515 -24502.1 85036.8 514748 73535.4 -396214 -343233 68646.5
127 51 347881.245896 523164.829639 525549.380736 304950 -165681 -24011.8 85603.8 510777 74025.7 -390554 -345096 67665.9
127 52 339663.411482 519357.509035 522335.746167 298723 -159946 -23521.5 86170.8 506709 74516.1 -384894 -346763 66685.2
127 53 331504.431926 515459.655805 519039.527142 292495 -154309 -23031.1 86737.9 502543 75006.4 -379233 -348234 65704.6
127 54 323403.633377 511471.596649 515657.461464 286268 -148769 -22540.8 87304.9 498278 75496.7 -373573 -349509 64723.9
127 55 315360.331780 507393.677172 512186.383991 280041 -143328 -22050.5 87871.9 493916 75987 -367913 -350588 63743.2
127 56 307373.832820 503226.263251 508623.224437 273814 -137985 -21560.1 88438.9 489455 76477.4 -362253 -351470 62762.6
127 57 299443.431868 498969.742521 504965.005118 267587 -132740 -21069.8 89006 484897 76967.7 -356593 -352157 61781.9
127 58 291568.413931 494624.525993 501208.838697 261359 -127593 -20579.5 89573 480240 77458 -350932 -352647 60801.2
127 59 283748.053611 490191.049812 497351.925898 255132 -122544 -20089.1 90140 475485 77948.4 -345272 -352941 59820.6
127 60 275981.615064 485669.777177 493391.553233 248905 -117593 -19598.8 90707 470632 78438.7 -339612 -353039 58839.9
127 61 268268.351971 481061.200434 489325.090717 242678 -112740 -19108.5 91274.1 465681 78929 -333952 -352941 57859.2
127 62 260607.507503 476365.843367 485149.989599 236450 -107985 -18618.1 91841.1 460632 79419.4 -328292 -352647 56878.6
127 63 252998.314304 471584.263696 480863.780113 230223 -103329 -18127.8 92408.1 455485 79909.7 -322631 -352157 55897.9
127 64 245439.994474 466717.055823 476464.069240 223996 -98769.9 -17637.5 92975.1 450240 80400 -316971 -351470 54917.2
127 65 237931.759557 461764.853831 471948.538504 217769 -94309.3 -17147.1 93542.2 444897 80890.4 -311311 -350588 53936.6
127 66 230472.810536 456728.334786 467314.941793 211542 -89946.8 -16656.8 94109.2 439456 81380.7 -305651 -349509 52955.9
127 67 223062.337841 451608.222365 462561.103214 205314 -85682.4 -16166.5 94676.2 433917 81871 -299991 -348234 51975.2
127 68 215699.521350 446405.290840 457684.914984 199087 -81516 -15676.2 95243.2 428279 82361.4 -294330 -346763 50994.6
127 69 208383.530413 441120.369480 452684.335362 192860 -77447.7 -15185.8 95810.2 422544 82851.7 -288670 -345096 50013.9
127 70 201113.523868 435754.347396 447557.386620 186633 -73477.4 -14695.5 96377.3 416710 83342 -283010 -343233 49033.2
127 71 193888.650078 430308.178907 442302.153053 180405 -69605.3 -14205.2 96944.3 410779 83832.4 -277350 -341173 48052.6
127 72 186708.046963 424782.889464 436916.779042 174178 -65831.1 -13714.8 97511.3 404749 84322.7 -271690 -338918 47071.9
127 73 179570.842049 419179.582221 431399.467153 167951 -62155.1 -13224.5 98078.3 398621 84813 -266029 -336466 46091.3
127 74 172476.152521 413499.445321 425748.476287 161724 -58577.1 -12734.2 98645.4 392395 85303.4 -260369 -333818 45110.6
127 75 165423.085283 407743.759987 419962.119877 155497 -55097.2 -12243.8 99212.4 386072 85793.7 -254709 -330974 44129.9
127 76 158410.737027 401913.909533 414038.764129 149269 -51715.4 -11753.5 99779.4 379650 86284 -249049 -327934 43149.3
127 77 151438.194315 396011.389391 407976.826314 143042 -48431.6 -11263.2 100346 373130 86774.4 -243389 -324698 42168.6
127 78 144504.533657 390037.818304 401774.773104 136815 -45245.9 -10772.8 100913 366512 87264.7 -237728 -321266 41187.9
127 79 137608.821613 383994.950834 395431.118953 130588 -42158.2 -10282.5 101480 359796 87755 -232068 -317637 40207.3
127 80 130750.114894 377884.691343 388944.424535 124360 -39168.6 -9792.16 102048 352981 88245.4 -226408 -313813 39226.6
127 81 123927.460471 371709.109678 382313.295214 118133 -36277.1 -9301.83 102615 346069 88735.7 -220748 -309792 38245.9
127 82 117139.895700 365470.458750 375536.379570 111906 -33483.7 -8811.5 103182 339059 89226 -215088 -305575 37265.3
127 83 110386.448447 359171.194297 368612.367968 105679 -30788.3 -8321.16 103749 331951 89716.4 -209427 -301162 36284.6
127 84 103666.137233 352813.997111 361539.991167 99451.6 -28191 -7830.83 104316 324744 90206.7 -203767 -296553 35303.9
127 85 96977.971374 346401.798083 354318.018978 93224.3 -25691.7 -7340.5 104883 317440 90697 -198107 -291748 34323.3
127 86 90320.951145 339937.806443 346945.258961 86997.1 -23290.6 -6850.17 105450 310037 91187.4 -192447 -286746 33342.6
127 87 83694.067938 333425.541652 339420.555167 80769.9 -20987.5 -6359.83 106017 302536 91677.7 -186787 -281549 32361.9
127 88 77096.304444 326868.869446 331742.786918 74542.7 -18782.4 -5869.5 106584 294938 92168 -181126 -276155 31381.3
127 89 70526.634832 320272.042616 323910.867628 68315.5 -16675.4 -5379.17 107151 287241 92658.4 -175466 -270565 30400.6
127 90 63984.024942 313639.747167 315923.743664 62088.2 -14666.5 -4888.84 107718 279446 93148.7 -169806 -264780 29420
127 91 57467.432491 306977.154611 307780.393242 55861 -12755.7 -4398.5 108285 271553 93639 -164146 -258797 28439.3
127 92 50975.807277 300289.981200 299479.825365 49633.8 -10942.9 -3908.17 108852 263562 94129.4 -158486 -252619 27458.6
127 93 44508.091402 293584.555026 291021.078791 43406.6 -9228.17 -3417.84 109419 255473 94619.7 -152825 -246245 26478
127 94 38063.219501 286867.891994 282403.221042 37179.3 -7611.52 -2927.51 109986 247286 95110 -147165 -239675 25497.3
127 95 31640.118975 280147.781741 273625.347440 30952.1 -6092.94 -2437.17 110553 239001 95600.3 -141505 -232908 24516.6
127 96 25237.710238 273432.884649 264686.580183 24724.9 -4672.42 -1946.84 111120 230618 96090.7 -135845 -225945 23536
127 97 18854.906970 266732.841108 255586.067449 18497.7 -3349.97 -1456.51 111687 222136 96581 -130185 -218786 22555.3
127 98 12490.616378 260058.394132 246322.982528 12270.4 -2125.59 -966.177 112254 213557 97071.3 -124524 -211431 21574.6
127 99 6143.739464 253421.526313 236896.522993 6043.22 -999.273 -475.844 112821 204880 97561.7 -118864 -203880 20594
127 100 186.828698 246835.611778 227305.909893 -183.998 28.9761 14.4881 113388 196104 98052 -113204 -196133 19613.3
127 101 6502.198678 240315.583315 217550.386972 -6411.22 959.159 504.821 113955 187230 98542.3 -107544 -188190 18632.6
127 102 12803.486398 233878.114037 207629.219923 -12638.4 1791.28 995.153 114522 178259 99032.7 -101884 -180050 17652
127 103 19091.812836 227541.811692 197541.695662 -18865.7 2525.33 1485.49 115089 169189 99523 -96223.4 -171714 16671.3
127 104 25368.303721 221327.421967 187287.121630 -25092.9 3161.31 1975.82 115656 160021 100013 -90563.2 -163183 15690.6
127 105 31634.089221 215258.034628 176864.825119 -31320.1 3699.23 2466.15 116223 150756 100504 -84903 -154455 14710
127 106 37890.303628 209359.282928 166274.152620 -37547.3 4139.08 2956.48 116790 141392 100994 -79242.8 -145531 13729.3
127 107 44138.085037 203659.522375 155514.469198 -43774.6 4480.86 3446.82 117357 131930 101484 -73582.6 -136411 12748.6
127 108 50378.575016 198189.969478 144585.157885 -50001.8 4724.58 3937.15 117924 122370 101975 -67922.4 -127094 11768
127 109 56612.918275 192984.774806 133485.619095 -56229 4870.23 4427.48 118491 112712 102465 -62262.2 -117582 10787.3
127 110 62842.262330 188080.997941 122215.270064 -62456.2 4917.81 4917.81 119058 102955 102955 -56602 -107873 9806.65
127 111 69067.757163 183518.445830 110773.544299 -68683.4 4867.33 5408.15 119625 93101.1 103446 -50941.8 -97968.4 8825.98
127 112 75290.554875 179339.332130 99159.891061 -74910.7 4718.78 5898.48 120192 83148.8 103936 -45281.6 -87867.6 7845.32
127 113 81511.809342 175587.715907 87373.774856 -81137.9 4472.17 6388.81 120759 73098.4 104426 -39621.4 -77570.6 6864.65
127 114 87732.675863 172308.686292 75414.674942 -87365.1 4127.49 6879.14 121326 62950 104917 -33961.2 -67077.5 5883.99
127 115 93954.310808 169547.278244 63282.084865 -93592.3 3684.74 7369.48 121893 52703.5 105407 -28301 -56388.2 4903.32
127 116 100177.871261 167347.134941 50975.511998 -99819.6 3143.92 7859.81 122460 42358.9 105897 -22640.8 -45502.9 3922.66
127 117 106404.514669 165748.973280 38494.477108 -106047 2505.04 8350.14 123027 31916.3 106388 -16980.6 -34421.3 2942
127 118 112635.398482 164788.955050 25838.513924 -112274 1768.09 8840.47 123594 21375.6 106878 -11320.4 -23143.7 1961.33
127 119 118871.679794 164497.107571 13007.168737 -118501 933.081 9330.81 124161 10736.8 107368 -5660.2 -11669.9 980.665
128 0 876373.213599 602797.166609 700941.009676 638311 -598417 -49868 52680.9 598417 49868 -690992 -2.1492e-010 117680
128 1 864392.041372 603725.292943 695197.789795 632035 -587595 -49377.7 53198.9 599265 50358.4 -685234 -11669.9 116699
128 2 852492.704572 604556.695855 689647.105619 625758 -576871 -48887.4 53716.9 600015 50848.7 -679475 -23143.7 115718
128 3 840674.925394 605291.409332 684283.776500 619482 -566245 -48397 54234.9 600667 51339 -673717 -34421.3 114738
128 4 828938.420869 605929.468517 679102.470104 613206 -555718 -47906.7 54752.9 601221 51829.4 -667959 -45502.9 113757
128 5 817282.902770 606470.909752 674097.710977 606930 -545288 -47416.4 55270.9 601677 52319.7 -662201 -56388.2 112776
128 6 805708.077522 606915.770633 669263.889670 600653 -534957 -46926 55788.9 602034 52810 -656442 -67077.5 111796
128 7 794213.646107 607264.090062 664595.272350 594377 -524724 -46435.7 56306.9 602294 53300.4 -650684 -77570.6 110815
128 8 782799.303970 607515.908305 660086.010842 588101 -514588 -45945.4 56824.8 602456 53790.7 -644926 -87867.6 109834
128 9 771464.740923 607671.267053 655730.153023 581825 -504551 -45455.1 57342.8 602519 54281 -639167 -97968.4 108854
128 10 760209.641046 607730.209483 651521.653512 575548 -494612 -44964.7 57860.8 602485 54771.4 -633409 -107873 107873
128 11 749033.682593 607692.780328 647454.384565 569272 -484771 -44474.4 58378.8 602353 55261.7 -627651 -117582 106892
128 12 737936.537892 607559.025942 643522.147120 562996 -475028 -43984.1 58896.8 602122 55752 -621893 -127094 105912
128 13 726917.873244 607328.994379 639718.681912 556720 -465383 -43493.7 59414.8 601793 56242.4 -616134 -136411 104931
128 14 715977.348823 607002.735470 636037.680589 550443 -455836 -43003.4 59932.8 601367 56732.7 -610376 -145531 103950
128 15 705114.618578 606580.300903 632472.796761 544167 -446387 -42513.1 60450.8 600842 57223 -604618 -154455 102970
128 16 694329.330125 606061.744313 629017.656926 537891 -437036 -42022.7 60968.8 600219 57713.4 -598860 -163183 101989
128 17 683621.124649 605447.121372 625665.871193 531615 -427784 -41532.4 61486.8 599498 58203.7 -593101 -171714 101008
128 18 672989.636798 604736.489887 622411.043772 525338 -418629 -41042.1 62004.8 598679 58694 -587343 -180050 100028
128 19 662434.494582 603929.909903 619246.783154 519062 -409572 -40551.7 62522.7 597762 59184.4 -581585 -188190 99047.2
128 20 651955.319262 603027.443810 616166.711950 512786 -400614 -40061.4 63040.7 596747 59674.7 -575827 -196133 98066.5
128 21 641551.725253 602029.156463 613164.476348 506510 -391753 -39571.1 63558.7 595634 60165 -570068 -203880 97085.8
128 22 631223.320010 600935.115297 610233.755141 500233 -382991 -39080.7 64076.7 594423 60655.4 -564310 -211431 96105.2
128 23 620969.703929 599745.390461 607368.268308 493957 -374327 -38590.4 64594.7 593113 61145.7 -558552 -218786 95124.5
128 24 610790.470234 598460.054953 604561.785116 487681 -365761 -38100.1 65112.7 591706 61636 -552793 -225945 94143.8
128 25 600685.204875 597079.184768 601808.131726 481405 -357292 -37609.7 65630.7 590200 62126.4 -547035 -232908 93163.2
128 26 590653.486419 595602.859049 599101.198296 475128 -348922 -37119.4 66148.7 588597 62616.7 -541277 -239675 92182.5
128 27 580694.885943 594031.160251 596434.945554 468852 -340650 -36629.1 66666.7 586895 63107 -535519 -246245 91201.8
128 28 570808.966929 592364.174318 593803.410859 462576 -332476 -36138.7 67184.7 585096 63597.4 -529760 -252619 90221.2
128 29 560995.285152 590601.990865 591200.713734 456300 -324400 -35648.4 67702.6 583198 64087.7 -524002 -258797 89240.5
128 30 551253.388577 588744.703377 588621.060880 450023 -316423 -35158.1 68220.6 581202 64578 -518244 -264780 88259.8
128 31 541582.817253 586792.409419 586058.750683 443747 -308543 -34667.7 68738.6 579108 65068.4 -512486 -270565 87279.2
128 32 531983.103204 584745.210855 583508.177215 437471 -300761 -34177.4 69256.6 576916 65558.7 -506727 -276155 86298.5
128 33 522453.770323 582603.214093 580963.833757 431194 -293078 -33687.1 69774.6 574626 66049 -500969 -281549 85317.9
128 34 512994.334270 580366.530335 578420.315839 424918 -285492 -33196.7 70292.6 572238 66539.3 -495211 -286746 84337.2
128 35 503604.302365 578035.275845 575872.323842 418642 -278004 -32706.4 70810.6 569752 67029.7 -489453 -291748 83356.5
128 36 494283.173482 575609.572247 573314.665153 412366 -270615 -32216.1 71328.6 567168 67520 -483694 -296553 82375.9
128 37 485030.437953 573089.546825 570742.255922 406089 -263324 -31725.7 71846.6 564486 68010.3 -477936 -301162 81395.2
128 38 475845.577457 570475.332863 568150.122419 399813 -256130 -31235.4 72364.6 561706 68500.7 -472178 -305575 80414.5
128 39 466728.064930 567767.069991 565533.402025 393537 -249035 -30745.1 72882.5 558827 68991 -466420 -309792 79433.9
128 40 457677.364454 564964.904571 562887.343887 387261 -242038 -30254.7 73400.5 555851 69481.3 -460661 -313813 78453.2
128 41 448692.931168 562068.990099 560207.309243 380984 -235139 -29764.4 73918.5 552776 69971.7 -454903 -317637 77472.5
128 42 439774.211169 559079.487647 557488.771450 374708 -228338 -29274.1 74436.5 549604 70462 -449145 -321266 76491.9
128 43 430920.641416 555996.566324 554727.315747 368432 -221635 -28783.7 74954.5 546333 70952.3 -443386 -324698 75511.2
128 44 422131.649642 552820.403787 551918.638752 362156 -215030 -28293.4 75472.5 542964 71442.7 -437628 -327934 74530.5
128 45 413406.654256 549551.186777 549058.547737 355879 -208523 -27803.1 75990.5 539498 71933 -431870 -330974 73549.9
128 46 404745.064263 546189.111706 546142.959692 349603 -202114 -27312.7 76508.5 535933 72423.3 -426112 -333818 72569.2
